StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2237,18,1,0,1,,29.879731528383154,0,2,1,1,0,0,2.57,2
2238,16,1,2,2,1.7713634765016018,15.244719196804427,0,1,0,0,0,0,0.58,4
2239,18,1,2,1,5.82545044511474,10.356120931193528,0,3,0,0,1,0,1.15,4
2240,15,0,0,0,7.448013320707123,5.57705134668801,0,1,0,0,0,0,1.92,4
2241,18,0,0,3,15.52782737305452,0.14399474452112204,1,3,0,0,0,0,3.33,1
2242,18,0,0,2,11.918536242334676,15.273410774666376,0,2,1,0,0,0,3.59,0
2243,18,0,2,3,12.887314009851348,16.66556000107787,0,2,0,0,0,0,2.33,3
2244,18,0,0,1,15.15019645637012,,0,4,1,0,0,0,3.03,1
2245,18,1,2,2,2.3595799887405144,15.137309036784018,0,3,0,1,0,0,0.3,4
2246,17,0,0,1,16.66418913820525,27.494050459981697,1,0,0,0,1,0,3.64,0
2247,15,0,1,1,14.112396083602881,18.842504297143066,1,2,0,1,0,0,2.72,2
2248,15,0,0,0,11.546834503927405,25.210087146632496,0,4,0,1,0,0,1.94,4
2249,18,0,2,1,17.794706695661134,,0,0,1,0,1,0,2.44,3
2250,17,1,0,1,14.006127077676142,25.660083909069442,1,3,0,0,0,0,1.23,4
2251,18,0,1,1,4.033999252620508,20.25431563331545,0,3,1,1,0,0,0.96,4
2252,16,0,0,4,8.594907621513334,5.106990973149916,1,3,0,1,0,1,3.85,0
2253,15,1,2,1,9.880857338714666,5.692906744380326,0,3,1,0,0,0,1.48,4
2254,15,0,2,1,1.104352535008113,27.79501857132664,0,3,0,0,0,0,0.39,4
2255,17,0,0,1,19.092750267201115,0.9664608135111863,1,3,0,0,0,0,2.44,3
2256,16,0,2,2,2.5715452159375696,13.876048298871183,0,4,0,0,1,0,0.74,4
2257,15,1,1,0,13.949225344534536,9.404258698023046,0,3,0,0,1,0,2.42,3
2258,16,1,0,3,10.124620721817603,19.952323199952843,0,2,1,0,1,1,2.79,2
2259,15,1,0,4,0.5126449976884517,25.188881627069758,0,2,0,0,0,0,0.65,4
2260,17,0,0,1,18.494949517287232,10.811343646697086,1,3,0,1,0,0,1.66,4
2261,16,1,1,2,17.036736176378664,12.807062619685116,0,4,0,0,1,0,2.83,2
2262,18,0,2,0,10.48515855807671,29.457533535042426,0,2,0,1,0,0,1.63,4
2263,16,0,0,2,4.578846722788905,23.517495290376083,1,2,1,1,0,0,2.4,3
2264,16,0,1,2,2.432457813601885,26.91612392795374,0,4,1,1,0,0,1.07,4
2265,15,0,2,1,7.267849588642532,13.162866619548891,0,3,1,0,0,1,1.76,4
2266,15,1,3,1,5.10856562092181,,1,1,0,0,0,0,1.75,4
2267,16,1,1,2,10.133824020125974,12.355903961593551,1,3,1,1,0,0,2.34,3
2268,16,1,3,2,19.328185922468577,21.482757534945407,0,4,1,1,0,0,2.26,3
2269,17,0,1,1,11.499069864592828,3.2829121450793797,0,4,0,0,0,1,2.04,3
2270,16,0,0,3,17.798621117801957,8.114073168495265,1,3,0,0,0,0,1.27,4
2271,17,0,2,2,13.017576749915545,1.3990770138477115,1,2,1,1,1,0,2.19,3
2272,18,0,0,3,,12.970432150143946,1,4,0,0,1,1,2.83,2
2273,18,1,0,1,17.092151254667424,24.8233720793884,0,3,1,0,0,0,2.94,2
2274,15,0,0,3,9.42736220345995,0.739910648940324,0,4,0,1,0,0,2.05,3
2275,16,1,2,2,17.37256341020722,20.25970580421498,0,2,0,0,0,0,3.31,1
2276,15,0,2,1,5.831535391515306,27.97487623541219,1,1,1,0,0,0,1.44,4
2277,15,0,0,3,2.5762614752597623,7.107835845335469,1,2,0,1,0,1,0.77,4
2278,18,0,0,2,17.106289287258768,20.809045221829443,0,2,0,0,0,1,0.94,4
2279,15,0,0,4,11.748303275853335,29.25305703300601,0,3,1,0,1,1,2.85,2
2280,16,0,1,1,17.781847964979203,28.868341804573895,0,4,0,0,0,0,1.94,4
2281,17,1,0,2,18.756544139847662,7.047875790874299,1,3,1,0,0,0,1.9,4
2282,17,0,2,1,1.0725678074289835,3.009931596362061,0,4,1,1,0,0,0.11,4
2283,17,1,0,4,10.019386037177366,4.448476136877479,0,2,1,0,0,0,1.92,4
2284,15,0,0,1,7.499290981490585,21.061070054464263,0,3,0,0,0,0,2.06,3
2285,16,0,0,4,12.517167941402343,21.772766263598267,0,4,0,0,0,0,1.53,4
2286,17,0,0,4,15.87182394404647,20.22709684884597,0,3,1,0,0,1,1.47,4
2287,15,1,3,1,5.611804319487379,10.082351632267143,1,3,0,0,0,1,1.56,4
2288,16,0,0,3,11.135967687463433,5.093308192743664,1,3,0,0,0,0,3.42,1
2289,15,1,0,4,14.174571598097991,17.422832758567594,0,3,1,0,0,0,1.14,4
2290,15,0,0,1,2.6886216567146803,14.510413372735995,0,2,0,0,0,0,1.01,4
2291,16,1,0,2,16.281338119025335,21.865024413669104,1,4,0,0,0,0,3.39,1
2292,15,0,0,2,,13.240802360568644,0,4,0,1,0,0,2.69,2
2293,17,1,0,1,18.990748742273034,10.159190840594052,0,2,0,0,0,1,2.77,2
2294,17,1,1,0,,8.804357320770432,1,3,0,0,0,0,1.56,4
2295,18,1,1,1,2.162918846743973,6.344109601492396,1,3,1,0,0,0,1.92,4
2296,15,0,0,1,10.130024020738507,7.9723912855998424,1,3,0,1,0,0,1.9,4
2297,15,0,0,2,1.716215434188777,2.8449131653230406,0,3,0,0,0,0,1.12,4
2298,15,0,3,1,19.390530466480136,10.405710327866686,0,4,1,1,0,0,1.98,4
2299,17,1,0,3,0.7736991651438307,1.097094370888746,0,2,0,0,0,0,2.35,3
2300,17,1,0,3,15.070078022146161,5.592415414989804,0,1,0,1,0,0,2.38,3
2301,15,1,0,1,10.50204796284488,22.403113338582873,1,4,0,0,1,0,2.33,3
2302,18,0,0,2,7.372413049965774,9.76406966029868,0,3,1,1,1,0,2.2,3
2303,15,0,2,2,1.316843290173093,20.047110509320316,1,4,0,1,0,0,1.94,4
2304,17,0,0,4,12.443338483472155,21.50652526791832,0,1,0,0,1,0,1.69,4
2305,17,1,1,0,11.704406587819104,17.435560281963404,0,0,0,0,0,0,1.46,4
2306,18,1,0,1,5.617665461351995,28.760932240961953,1,4,0,0,1,0,0.98,4
2307,17,1,0,4,18.204434028206244,0.6431959986933977,0,1,0,0,0,0,1.57,4
2308,18,0,2,4,6.082200146856738,22.159579517644264,0,4,1,1,0,0,0.87,4
2309,16,1,0,3,8.994508211842122,28.76359931821224,0,4,0,0,0,0,1.43,4
2310,18,1,1,3,10.875249118373114,25.86815188058818,0,3,1,0,0,0,0.58,4
2311,15,0,0,1,2.004637563525722,5.036780754150399,0,1,0,0,0,0,0.52,4
2312,18,1,2,2,18.643234384272645,,0,3,0,0,0,0,3.5,0
2313,17,1,0,1,7.490723049020822,5.173555196293962,0,4,0,1,0,0,2.39,3
2314,18,1,2,1,1.6155842774868723,18.039250914441123,1,2,1,1,0,0,1.18,4
2315,16,1,0,3,7.745823473506599,21.36563945938477,0,2,1,0,1,0,3.54,0
2316,17,0,2,1,12.004050941851613,9.512213080891746,0,2,1,1,0,0,0.95,4
2317,17,0,0,2,10.273053436426592,16.185197219528863,0,1,1,1,0,0,2.71,2
2318,17,1,2,4,13.89083948074548,20.72761710213585,0,4,1,0,0,0,2.15,3
2319,15,0,0,1,,12.64019449833145,0,4,1,1,0,0,2.32,3
2320,15,1,2,4,5.690812205441123,25.62046591366378,0,4,1,0,0,0,1.72,4
2321,15,1,0,4,16.384611536802044,,0,3,0,0,0,1,0.74,4
2322,15,1,0,2,1.5978737558272171,1.9399663155171198,1,3,0,0,1,0,2.02,3
2323,18,1,0,1,17.10971909391915,18.63375897272487,1,2,0,1,0,0,2.69,2
2324,15,0,0,1,1.837921841542125,7.059766528792489,1,3,0,0,0,0,0.07,4
2325,18,0,0,2,16.689084297833926,16.72554794001826,0,3,0,0,0,0,3.94,0
2326,16,0,3,1,7.215768021574533,28.706653278988988,0,4,0,0,0,0,1.86,4
2327,15,0,3,1,12.244181265144316,26.371860136567506,1,4,0,0,0,0,2.61,2
2328,18,0,0,4,,12.135492093453951,0,4,0,1,0,1,0.87,4
2329,17,0,3,1,1.323374434503617,8.745415750330602,1,4,1,0,0,0,2.42,3
2330,16,1,1,3,4.318764080402701,7.03217233224777,0,4,0,0,0,0,2.82,2
2331,17,1,0,0,2.557076358173911,15.975446092695602,0,1,0,0,0,0,1.61,4
2332,17,0,1,2,6.248117953592636,,1,4,1,0,1,0,2.3,3
2333,15,0,1,4,10.287664930220403,16.47825024384746,1,3,0,0,0,0,1.39,4
2334,18,1,3,1,11.77518927130019,0.04000918472376047,1,2,0,0,0,0,2.33,3
2335,18,0,0,1,15.797362147594857,9.715488922375345,1,1,0,0,0,0,2.04,3
2336,17,0,1,2,13.124797864967173,6.598029414917438,0,3,0,0,1,0,2.89,2
2337,15,0,0,3,12.17516650259106,29.136563698823462,0,2,0,0,0,0,1.07,4
2338,17,1,0,3,8.235640549715493,21.817269587099368,1,2,0,0,1,0,2.26,3
2339,15,0,0,1,9.476168699202773,10.489601413867131,0,3,0,1,0,0,1.46,4
2340,15,1,3,1,8.290416587803621,2.7853525959186154,0,4,1,0,0,0,2.11,3
2341,15,0,2,4,16.843320601227664,15.50401784071872,0,4,0,1,0,0,3.02,1
2342,16,0,2,4,4.600009050967997,6.403436439781269,0,2,0,0,0,0,1.26,4
2343,18,0,1,2,0.11441863083929249,16.092886376950734,0,2,0,0,0,0,1.85,4
2344,17,0,0,3,,25.060870625366775,0,2,0,0,0,0,2.34,3
2345,17,1,0,2,4.049243672776628,18.47377656304156,1,2,1,0,0,0,1.44,4
2346,16,1,0,2,17.802302726196185,19.013652586350066,1,1,0,0,0,0,3.28,1
2347,16,1,0,1,17.180926594133123,16.230908671884343,0,4,1,1,0,1,2.65,2
2348,16,1,2,2,1.5345474385641178,27.817968978942275,0,3,0,0,0,0,2.1,3
2349,18,1,1,2,2.127768108281547,27.9570805326181,0,1,1,0,0,0,2.58,2
2350,15,1,0,0,9.903431844933326,15.381696032206566,0,2,0,0,0,0,1.74,4
2351,18,1,0,2,12.184453255387094,9.172784614305133,0,3,0,1,0,0,2.84,2
2352,17,0,0,3,5.498166749644815,13.787610176383318,0,3,1,1,0,0,1.34,4
2353,16,0,0,3,14.335954333987413,5.596737365868471,0,0,1,0,0,0,1.49,4
2354,17,0,3,2,11.89832041837743,19.09032945954268,0,4,0,0,0,0,1.96,4
2355,16,1,1,4,6.496482194971094,15.002770073466996,0,2,1,0,0,0,0.69,4
2356,18,0,2,0,0.5074297608463119,3.0990143343983965,0,0,0,1,1,0,0.81,4
2357,18,0,0,2,15.003005625970353,5.929433433588461,0,1,0,1,0,0,2.89,2
2358,16,1,0,3,4.295073316501654,14.388958685985804,0,3,0,1,0,0,1.32,4
2359,16,1,0,2,16.689474869252567,26.62766972156575,0,1,1,0,0,0,2.61,2
2360,17,1,2,1,8.405805201085103,,1,0,1,0,0,0,2.04,3
2361,18,0,2,1,11.541548852635309,20.446050006254126,0,2,0,1,0,0,3.43,1
2362,15,1,0,3,17.45897460818004,10.170856492317291,1,3,0,1,0,0,3.13,1
2363,17,0,1,2,17.272460018399066,17.142341791327027,0,1,0,1,0,1,3.2,1
2364,17,0,0,3,7.430391504871466,13.421394679142022,1,2,0,0,0,0,2.25,3
2365,17,0,1,2,4.177777854296862,19.77389737869482,0,2,0,0,0,0,1.74,4
2366,15,0,3,2,15.502921554571893,1.517266982370311,1,1,0,0,0,0,3.55,0
2367,17,0,1,3,8.661604072042623,14.799006487168775,0,3,0,1,0,0,2.51,2
2368,18,1,1,2,3.8408398711800817,8.879778754319009,1,1,0,0,0,0,1.92,4
2369,15,0,0,1,18.088506846343005,9.785551838337277,0,0,0,0,0,0,2.57,2
2370,15,1,0,2,3.9620838848217477,28.827522946741844,0,3,1,0,0,0,1.81,4
2371,18,1,0,3,0.5161433638246216,5.480844381341483,1,2,1,0,0,0,1.21,4
2372,15,0,0,1,0.40559947534839935,9.337357577357908,0,1,0,0,0,1,0.88,4
2373,18,0,2,1,12.446307129085286,15.296777271926153,1,2,0,0,0,0,3.33,1
2374,16,0,2,1,13.233501214350607,25.89080844448871,0,4,0,0,0,0,3.53,0
2375,15,1,0,4,6.220834101139678,12.500102496191113,0,3,0,1,0,0,1.14,4
2376,18,0,2,1,6.400219784941267,22.315958426645132,1,4,1,1,0,0,1.35,4
2377,16,0,0,2,6.789878301198855,25.69122294644407,0,4,1,0,1,0,2.63,2
2378,17,0,0,2,13.603170935177573,9.300490674655467,0,4,1,1,0,0,2.95,2
2379,16,1,0,2,1.1626758205365717,11.782505506161298,1,3,0,0,0,0,2.21,3
2380,17,1,0,2,18.582327053826514,10.696686710650688,1,3,0,1,0,0,3.49,1
2381,15,0,0,0,4.450420883548929,24.98567425853763,1,2,0,1,0,0,1.32,4
2382,16,1,0,2,19.993464104841845,1.3304058586080347,0,1,1,0,0,0,3.1,1
2383,18,1,0,3,,9.2526326648604,0,3,1,0,1,0,2.03,3
2384,15,1,3,3,15.43092914624755,20.382256727853896,0,4,0,0,0,0,1.61,4
2385,17,1,0,1,4.468250898592501,16.96330498696028,0,2,0,1,0,1,1.87,4
2386,16,1,0,3,1.6169360328650795,13.08868077881083,1,3,1,0,0,0,2.7,2
2387,18,1,0,2,17.498666487012976,16.198446816641532,0,2,0,0,0,0,2.1,3
2388,15,1,1,3,17.175025183817837,5.9275375748495485,0,2,1,0,1,0,2.77,2
2389,18,0,0,2,8.071407848992028,12.921498648240311,0,2,1,1,0,0,2.12,3
2390,16,0,2,2,14.047922850808536,15.051089525290472,1,3,0,1,0,1,2.19,3
2391,15,0,1,4,11.141318653678344,27.03567365863805,1,2,1,0,1,0,2.44,3
2392,15,1,1,3,17.059122273474976,7.82505488411929,0,3,1,1,0,0,2.14,3
2393,15,1,1,2,6.301119386373088,26.034855064947976,0,4,1,1,0,0,2.76,2
2394,17,0,0,1,10.473447999979705,19.32724202477946,1,4,0,1,1,0,2.68,2
2395,16,1,0,1,9.70744742409101,0.6102249320280295,0,2,0,0,0,0,1.52,4
2396,18,0,0,1,7.078116525137174,21.738940106981808,0,4,0,0,0,0,3.13,1
2397,16,0,1,1,17.829101291127444,1.0665563264716527,0,2,0,0,0,0,2.88,2
2398,15,1,0,1,3.3175584932507096,,0,2,0,0,0,0,0.62,4
2399,17,0,0,3,2.990172790413923,26.179100630735935,0,3,0,0,0,0,2.23,3
2400,17,0,3,0,11.538190706455026,,1,2,1,0,0,0,2.72,2
2401,15,1,0,2,13.14988459969884,7.722336905901162,0,1,0,0,0,0,0.82,4
2402,15,1,2,1,3.8923850864913034,11.443232463168266,0,2,0,0,0,0,1.25,4
2403,15,0,2,1,7.814348845092482,10.68500895943329,1,3,0,0,0,0,2.32,3
2404,17,1,0,0,18.931276859574876,11.170134551561432,1,2,1,0,0,0,0.99,4
2405,17,1,0,1,4.93234845381348,9.548296383584413,0,3,1,1,0,1,2.01,3
2406,16,0,0,3,13.367214042347882,18.634002205449942,0,3,0,1,0,0,2.3,3
2407,18,0,1,3,14.802987873951816,4.927909911618719,0,3,1,0,0,0,1.64,4
2408,18,1,1,1,8.962573989303191,25.379438773380397,0,4,0,1,0,0,2.04,3
2409,17,0,2,2,18.75051973519166,24.37207452093946,0,2,0,0,0,0,2.26,3
2410,18,1,3,2,14.73313470437581,14.294496235658112,0,1,1,1,0,0,1.29,4
2411,15,1,1,3,9.158491597217957,25.58189895835643,0,2,1,0,0,0,2.43,3
2412,15,1,0,3,11.38670403552188,7.414352100908799,0,2,0,0,0,0,2.88,2
2413,16,0,0,2,13.852268868502014,0.5269636711190084,0,3,1,0,0,0,2.4,3
2414,15,1,2,2,11.843803608584365,18.57623775089469,0,0,1,0,1,0,1.73,4
2415,17,0,0,3,17.573951676521517,13.737282208941462,0,2,0,0,0,0,3.01,1
2416,18,0,0,0,7.137773245608024,17.01493638887612,0,3,0,0,0,0,1.65,4
2417,15,0,1,2,5.997714801116098,26.980182270552092,0,3,0,0,0,0,0.0,4
2418,15,0,0,4,4.276777789905286,29.097767206978304,0,3,0,1,0,0,1.77,4
2419,16,1,3,3,0.7556593612919027,19.03359419266809,0,4,0,0,0,0,0.8,4
2420,18,0,1,2,0.8602792876011067,22.921667695573152,0,3,1,0,1,0,1.04,4
2421,16,0,0,2,17.401103862185657,2.514253004614928,0,3,0,0,0,0,3.93,0
2422,16,1,3,1,13.567862928118146,4.821467546745168,1,2,1,1,1,0,2.48,3
2423,15,0,0,2,13.210648308729722,21.9961441485893,1,4,0,0,0,0,2.23,3
2424,15,1,0,2,12.29285637869772,12.940963691640059,0,3,0,0,1,0,2.64,2
2425,18,0,0,2,16.9843828938821,13.378958112132171,1,2,0,0,0,0,2.91,2
2426,18,1,0,3,9.60533851331255,9.258230449063099,0,2,0,0,0,0,1.32,4
2427,15,1,0,3,17.408216571166008,18.220691504332315,0,3,0,0,0,0,2.35,3
2428,18,0,0,1,7.188900523644783,5.554951362486078,1,4,1,0,0,0,2.32,3
2429,17,0,0,2,18.53415008678181,18.807488379416867,0,1,0,0,0,1,2.54,2
2430,18,0,0,2,13.973139601624801,5.21396571405719,0,1,0,0,0,0,2.57,2
2431,16,1,2,3,5.143542720488545,1.914781041291408,0,4,1,0,0,1,4.0,0
2432,17,0,2,1,11.281698433772503,9.910730660971831,0,4,0,0,1,0,1.37,4
2433,16,0,0,2,10.660611229765111,6.93421026029543,0,2,0,0,0,0,2.96,2
2434,17,0,0,3,2.7579764346066793,26.66974915668997,0,2,0,1,1,0,2.24,3
2435,15,0,0,2,11.824858115012283,1.648603616058798,0,3,1,0,0,0,2.88,2
2436,15,0,0,4,6.295712474339159,5.298410777223685,0,2,0,1,0,0,1.46,4
2437,16,1,2,4,1.0469753361920486,16.461588167491485,0,4,0,0,0,1,2.88,2
2438,17,0,1,1,,14.43201572542421,1,1,0,0,0,0,0.77,4
2439,15,0,0,1,12.829807381285756,1.3755605512410463,1,0,1,1,0,0,1.91,4
2440,17,1,0,4,17.53837863741694,0.21757284045433423,0,2,0,0,0,0,3.68,0
2441,18,1,0,4,13.521120100265062,29.642038258834496,0,2,1,0,0,0,1.56,4
2442,15,0,1,1,7.139673842802258,19.765041010765145,1,1,1,0,0,1,3.03,1
2443,17,0,0,0,10.253761446576227,10.962183927046706,0,1,0,0,0,0,0.77,4
2444,16,0,3,1,13.514935206943541,14.112967429897239,0,3,1,1,1,0,1.46,4
2445,18,1,2,4,19.20504650402875,7.996503613628608,0,1,1,0,0,0,2.21,3
2446,15,0,0,1,5.07338918243393,10.346213510796293,1,4,0,0,0,0,2.35,3
2447,17,1,1,2,17.499541172482353,19.47133401804642,0,2,0,1,1,0,2.17,3
2448,18,1,3,3,18.48155610588539,26.48435396602112,0,3,0,1,0,0,1.9,4
2449,18,1,1,0,13.408310293179131,5.5239006924355465,0,2,0,1,0,0,3.54,0
2450,17,0,0,2,18.625332548026755,25.21084516155956,0,2,1,0,1,0,3.5,0
2451,16,0,0,1,7.95757174954737,3.646698885548072,0,3,0,1,0,0,1.87,4
2452,17,0,2,3,19.060323520808854,6.449766707651737,0,3,0,1,0,0,1.43,4
2453,18,0,1,1,14.055657543319498,1.1152586414893795,0,3,1,1,0,0,0.94,4
2454,17,1,1,3,0.840115348376238,4.2243558627899835,0,3,0,1,0,0,1.95,4
2455,15,1,2,2,18.137456636381057,27.519094363921518,0,3,0,1,0,0,2.78,2
2456,18,1,2,1,9.689456180663852,13.783162398551358,1,2,1,0,1,0,2.17,3
2457,17,1,3,0,9.206539695556657,2.3299758533506063,1,4,0,0,1,0,2.41,3
2458,17,0,0,2,11.329332119592685,28.79180514116884,0,3,1,1,1,0,1.23,4
2459,15,0,1,1,2.9876909354245584,26.369769232759502,0,4,0,0,0,0,1.94,4
2460,17,0,2,3,9.383320971347972,22.64047562604424,0,4,0,0,0,0,3.23,1
2461,16,1,2,3,16.622544334354913,,0,0,0,0,0,0,0.12,4
2462,17,1,1,2,0.30964918275030673,6.603882625072925,1,2,0,1,1,0,1.65,4
2463,15,1,0,2,5.4583432064874255,25.09107879030259,0,3,1,0,0,0,0.78,4
2464,17,0,2,2,0.0490917288768844,20.699735890629185,0,3,1,0,0,0,0.14,4
2465,18,0,2,3,8.314226182996967,26.092777487030652,1,3,1,0,0,0,0.9,4
2466,15,1,0,2,14.566310209874693,23.907346972278894,1,3,0,0,0,0,2.49,3
2467,18,0,0,1,15.97543658229257,10.39485189530475,0,2,1,0,0,0,2.78,2
2468,16,1,0,1,18.903795222540133,23.231956110517668,0,1,1,0,0,0,3.43,1
2469,18,1,0,2,12.17009225941573,7.873689089546709,0,1,0,1,0,0,2.21,3
2470,18,1,0,2,5.092537333057909,9.857764890841645,1,3,1,1,1,0,0.63,4
2471,17,0,0,2,18.48295898273398,3.2371715166892843,1,3,0,1,0,0,2.75,2
2472,17,0,1,1,,28.052298479414063,0,2,0,0,0,1,0.89,4
2473,18,0,1,3,11.48856966006289,8.730100902008447,0,3,1,0,0,0,1.34,4
2474,16,0,1,1,13.91280431437872,15.618673955143555,0,1,1,0,1,0,2.62,2
2475,16,0,2,1,18.486327100148582,11.73998509398578,0,1,0,0,0,0,2.62,2
2476,17,1,0,2,14.247880569458433,28.797843617505045,0,3,0,0,0,0,2.43,3
2477,18,1,0,1,7.36749015169468,10.051475128154472,0,2,1,1,0,0,1.69,4
2478,18,0,2,2,14.260564045781933,23.35637464268067,0,3,1,0,0,0,2.76,2
2479,18,0,0,1,0.8055632547077574,25.6624846389354,1,4,0,0,1,0,1.09,4
2480,16,0,3,2,7.728311236611624,13.068194924428978,0,4,0,1,1,1,2.97,2
2481,18,0,2,2,8.126460636911585,11.345154433587938,0,1,0,0,0,0,2.12,3
2482,15,1,0,1,3.3367646884166935,22.432374627978838,0,2,1,1,0,0,1.28,4
2483,17,0,3,1,0.46170961103540353,27.386879409187024,1,3,0,1,0,0,1.46,4
2484,15,0,0,3,2.6676247327548563,22.647951992167147,0,3,0,0,0,0,1.39,4
2485,16,0,0,2,13.092429915941102,6.813790967755969,1,3,0,0,0,1,3.8,0
2486,16,1,1,2,16.04577632727375,26.64923242313116,0,2,1,1,0,0,2.31,3
2487,16,1,0,0,19.764069854539482,11.627450023104993,1,1,0,0,0,0,2.64,2
2488,17,0,3,2,6.927270062169885,17.28688235333803,1,3,1,0,1,0,1.76,4
2489,16,0,0,2,11.987584445222035,24.943068578781332,0,3,0,1,0,0,2.62,2
2490,16,1,1,2,18.74289933630244,5.651843022014766,1,2,0,0,0,0,3.36,1
2491,15,1,1,3,3.3408356267630523,23.535304070326593,0,1,1,0,0,0,1.1,4
2492,16,0,1,1,14.352911726854853,17.884883937320325,0,3,1,0,0,0,1.33,4
2493,15,1,0,1,15.099574662983263,26.80024925482825,0,2,1,1,1,0,1.35,4
2494,15,1,0,3,1.7795107173867675,5.159112055306289,0,1,1,0,0,0,1.5,4
2495,17,1,2,4,17.224987703661302,12.620467111227853,1,1,1,0,0,0,3.58,0
2496,17,1,0,1,16.262100942216875,24.98529278600512,1,2,1,0,0,0,2.03,3
2497,17,1,2,2,0.6680601315486889,0.5769511037028052,0,3,1,0,0,0,1.37,4
2498,16,0,1,1,1.8216882976010296,3.3660410029692853,0,2,0,1,1,0,0.37,4
2499,16,1,2,0,0.9825378778370464,29.71695638270204,0,0,0,1,0,0,2.16,3
2500,18,1,2,1,6.694870635987245,8.411825357710516,0,1,0,0,1,0,2.31,3
2501,17,1,0,1,10.185779813598524,29.2662958117186,0,2,1,0,1,1,2.35,3
2502,16,0,1,3,10.646954559092576,5.4759465302602175,1,3,0,0,1,0,3.18,1
2503,15,1,2,2,5.353335195388853,10.83283329022007,0,1,1,0,1,0,1.62,4
2504,16,1,0,1,18.231937731205484,22.58608333510712,0,3,0,0,0,0,2.41,3
2505,16,0,3,0,7.365255797438264,19.733352217145356,1,1,0,0,1,0,2.92,2
2506,16,1,0,3,0.91100311930705,17.433671997871667,0,2,0,0,0,0,1.49,4
2507,17,1,0,1,6.004542230827727,15.896975274150227,0,1,0,0,0,0,2.08,3
2508,17,1,0,2,10.62218845088311,25.30321330994221,0,1,0,1,0,0,2.4,3
2509,17,0,3,1,8.16443645176464,7.048456885001782,0,3,0,1,0,0,2.64,2
2510,18,0,0,2,5.476850381985184,13.274127809805552,1,2,1,0,0,0,1.76,4
2511,18,1,2,1,2.6264649952863484,4.663568764693719,0,4,0,0,0,0,1.87,4
2512,17,0,2,1,16.383290001924596,17.878247871921133,0,1,0,1,0,1,2.86,2
2513,18,1,0,1,19.922904842483838,7.516332728139606,0,1,0,1,0,0,3.3,1
2514,15,0,0,1,6.590842670477642,10.015261930301575,0,2,1,0,0,0,2.84,2
2515,15,1,2,2,7.632420883532078,14.137521498705844,1,3,1,1,0,0,2.51,2
2516,15,0,0,2,12.360750493539141,0.8031175710938354,1,2,1,1,0,0,3.07,1
2517,17,1,2,1,14.368829494710827,2.7581380776251296,1,2,0,0,0,0,2.24,3
2518,18,0,0,0,7.840590696071825,20.57787662124659,0,2,0,0,0,0,1.23,4
2519,15,0,0,2,18.098590339636303,12.869099421525217,0,1,1,0,0,0,3.08,1
2520,18,0,2,2,11.200079784578367,25.943706659996863,0,4,1,0,0,0,1.5,4
2521,15,0,0,4,9.00780152811862,,0,3,0,0,0,0,1.81,4
2522,18,1,0,2,12.933455063198103,0.24302824941967338,0,3,0,1,0,1,3.7,0
2523,16,1,0,2,19.056076964983465,18.501369923014046,0,3,0,1,0,1,3.51,0
2524,15,0,0,2,15.89104588843411,2.8117459817914927,1,3,0,0,0,0,3.0,1
2525,16,1,1,4,0.8002626107024868,23.427995393714827,0,1,1,0,1,0,0.95,4
2526,15,0,2,3,6.646198214799193,29.74523064835506,0,3,0,0,0,0,1.38,4
2527,16,1,0,1,9.410893699024454,15.935963827245345,0,1,0,0,1,0,2.53,2
2528,16,1,1,1,6.290351444182106,20.483385005823912,0,2,0,0,0,0,1.57,4
2529,18,1,1,1,14.00375121660913,7.119424826842547,0,3,1,1,0,0,2.07,3
2530,17,0,0,2,16.525382997251622,13.127932312613806,0,3,1,0,1,1,3.51,0
2531,16,1,0,3,14.62690190370543,25.68285996709151,0,3,1,0,0,0,2.24,3
2532,17,0,3,2,19.786665736565507,5.022688432387536,0,3,0,0,0,0,2.38,3
2533,17,1,2,0,5.450952957860582,7.966068168412863,1,1,1,0,0,0,2.29,3
2534,16,0,1,3,17.49978990048843,13.363010258580905,0,2,0,0,0,0,3.22,1
2535,16,1,1,3,15.332453303489723,21.367466755320418,0,0,0,0,0,0,1.17,4
2536,15,1,0,1,7.243575151162922,11.276518643870215,0,3,0,0,0,0,1.79,4
2537,15,1,1,2,14.682490873139374,27.831968393490115,0,4,0,0,1,0,1.9,4
2538,17,0,1,2,2.0815191283649392,2.833711538061575,1,2,0,0,1,0,2.24,3
2539,15,1,1,3,15.786669646811047,11.124125926345425,0,1,1,0,0,0,2.86,2
2540,17,0,0,3,10.646612051742053,21.268623702852658,0,2,0,0,0,0,1.4,4
2541,17,1,0,2,5.845803454185063,6.779602969844774,1,4,0,1,0,0,0.98,4
2542,15,0,0,3,13.115546035683604,19.692394026890188,0,3,0,0,0,0,2.93,2
2543,17,0,3,3,12.83239997428818,4.926508746820378,0,0,0,0,0,1,1.33,4
2544,15,1,0,2,4.189724454391994,1.6794085458505914,0,4,0,0,0,1,2.3,3
2545,18,0,0,1,0.6079482962305227,3.630471502459466,0,4,0,0,0,0,1.7,4
2546,16,0,0,3,8.672451738033477,27.89954349402404,1,1,0,1,1,0,1.77,4
2547,18,0,0,1,,16.55252648818654,0,4,0,0,0,0,3.47,1
